Age,Gender,Education Level,Job Title,Years of Experience,Salary
45.0,1,5,23,16.0,185000.0
33.0,0,1,9,7.0,130000.0
24.0,1,0,2,1.0,90000.0
28.0,0,4,9,4.0,110000.0
37.0,1,4,14,14.0,190000.0
43.0,1,1,9,17.0,149198.0
47.0,1,5,27,16.0,185000.0
27.0,1,1,12,2.0,50000.0
42.0,1,4,18,14.0,180000.0
45.0,1,5,27,16.0,185000.0
29.0,0,1,8,4.0,90000.0
32.0,1,1,18,7.0,120000.0
33.0,0,4,26,8.0,120000.0
28.0,0,0,26,5.0,160000.0
28.0,0,1,12,3.0,65000.0
27.0,1,1,8,2.0,65000.0
29.0,1,1,26,3.0,75000.0
34.0,1,5,19,11.0,160000.0
30.0,0,5,3,5.0,180000.0
29.0,0,1,8,4.0,90000.0
33.0,1,4,0,6.0,130000.0
28.0,0,4,15,7.0,110000.0
42.0,1,5,27,14.0,190000.0
25.0,0,0,2,2.0,100000.0
36.0,0,4,9,8.0,140000.0
35.0,0,4,10,8.0,92000.0
33.0,1,5,3,8.0,190000.0
46.0,0,1,0,19.0,150729.0
30.0,1,4,7,7.0,120000.0
41.0,0,5,27,14.0,180000.0
32.0,0,5,3,9.0,145000.0
29.0,1,1,12,4.0,70000.0
31.0,2,2,0,8.0,104127.0
25.0,1,1,8,1.0,60000.0
24.0,0,1,12,0.0,40000.0
29.0,0,3,3,6.0,180000.0
26.0,0,4,8,2.0,65840.0
25.0,0,0,2,2.0,110000.0
34.0,1,0,26,12.0,195000.0
32.0,1,1,18,7.0,120000.0
45.0,1,4,24,22.0,182506.0
48.0,1,5,4,18.0,210000.0
29.0,1,1,26,4.0,71000.0
46.0,1,4,15,14.0,140000.0
54.0,1,1,9,25.0,179987.0
33.0,0,4,8,9.0,119918.0
32.0,1,2,21,3.0,50000.0
36.0,0,5,20,12.0,170000.0
28.0,1,1,28,4.0,65000.0
36.0,0,5,20,12.0,170000.0
27.0,0,4,8,4.0,75969.0
28.0,1,1,26,3.0,85000.0
43.0,1,5,3,16.0,162000.0
30.0,0,5,3,7.0,170000.0
36.0,1,1,27,8.0,135000.0
38.0,0,4,24,13.0,134858.0
30.0,0,4,8,5.0,105000.0
37.0,1,1,18,12.0,150000.0
26.0,1,0,2,3.0,120000.0
32.0,0,4,9,6.0,115000.0
32.0,0,4,24,7.0,100000.0
54.0,1,5,27,16.0,190000.0
42.0,1,4,27,13.0,170000.0
30.0,0,5,3,7.0,185000.0
28.0,0,3,3,6.0,150000.0
36.0,1,1,16,8.0,100000.0
36.0,1,4,0,8.0,140000.0
50.0,1,5,3,23.0,225000.0
32.0,0,4,9,8.0,123781.0
24.0,1,0,2,2.0,95000.0
31.0,1,4,18,6.0,120000.0
30.0,0,1,13,4.0,58000.0
33.0,0,1,6,8.0,80000.0
35.0,1,1,8,9.0,125091.0
30.0,0,1,26,5.0,90000.0
33.0,0,4,24,8.0,105000.0
26.0,1,4,8,4.0,75656.0
30.0,0,4,8,5.0,105000.0
28.0,1,1,25,1.0,50000.0
33.0,0,4,15,9.0,130000.0
44.0,1,5,3,15.0,150000.0
27.0,0,4,9,3.0,100000.0
27.0,0,4,0,4.0,73938.0
29.0,1,1,17,3.0,60000.0
34.0,1,5,19,11.0,160000.0
33.0,1,5,3,8.0,190000.0
23.0,1,2,11,1.0,26000.0
42.0,1,5,27,14.0,180000.0
45.0,1,5,3,18.0,180000.0
29.0,1,1,12,4.0,75000.0
25.0,1,1,0,2.0,90249.0
49.0,1,5,23,17.0,195000.0
42.0,1,5,24,12.0,170000.0
32.0,1,0,26,8.0,190000.0
27.0,0,1,26,3.0,70000.0
38.0,1,4,24,10.0,155000.0
32.0,1,5,20,10.0,150000.0
35.0,0,1,23,12.0,166375.0
28.0,1,2,11,2.0,35000.0
25.0,0,4,26,2.0,60000.0
28.0,1,0,26,3.0,125000.0
40.0,1,5,3,15.0,150000.0
54.0,1,5,27,17.0,195000.0
34.0,0,1,10,6.0,75000.0
47.0,1,3,6,19.0,170000.0
44.0,0,5,27,18.0,161621.0
37.0,1,4,24,9.0,145000.0
26.0,1,1,26,1.0,52000.0
28.0,0,3,3,6.0,175000.0
24.0,0,2,21,0.0,25000.0
28.0,1,5,15,4.0,55000.0
32.0,0,4,25,8.0,95000.0
54.0,0,5,27,32.0,191267.0
29.0,1,1,12,4.0,70000.0
23.0,0,2,0,2.0,62807.0
25.0,0,1,15,3.0,65000.0
34.0,0,1,10,6.0,75000.0
50.0,0,4,1,18.0,180000.0
30.0,0,5,3,6.0,170000.0
48.0,1,5,3,22.0,219000.0
34.0,1,4,3,9.0,140000.0
31.0,0,4,7,7.0,120000.0
33.0,0,1,10,8.0,95000.0
36.0,1,4,9,13.0,147326.0
45.0,1,5,3,18.0,180000.0
35.0,0,4,15,10.0,110000.0
36.0,1,1,27,8.0,135000.0
27.0,0,1,26,3.0,70000.0
30.0,0,0,18,5.0,160000.0
26.0,1,0,2,3.0,130000.0
30.0,0,1,7,4.0,55000.0
32.0,1,1,18,7.0,120000.0
25.0,0,1,15,3.0,65000.0
26.0,1,0,2,3.0,130000.0
26.0,1,1,12,2.0,50000.0
34.0,0,5,19,11.0,160000.0
29.0,0,3,3,6.0,180000.0
39.0,0,4,27,11.0,170000.0
43.0,0,4,10,14.0,146000.0
26.0,1,3,18,2.0,120000.0
34.0,1,4,0,8.0,140000.0
24.0,1,1,8,1.0,55000.0
29.0,0,1,13,4.0,65000.0
33.0,0,3,18,11.0,190000.0
29.0,1,1,12,4.0,75000.0
38.0,1,4,6,9.0,95000.0
39.0,0,4,10,11.0,120000.0
34.0,1,5,19,12.0,170000.0
56.0,1,5,27,17.0,195000.0
26.0,0,2,21,1.0,35000.0
28.0,1,2,11,2.0,35000.0
25.0,1,1,18,1.0,60000.0
33.0,0,4,8,10.0,119419.0
34.0,1,4,0,8.0,140000.0
32.0,1,0,26,8.0,190000.0
34.0,1,5,19,12.0,170000.0
37.0,1,5,5,12.0,120000.0
40.0,0,1,7,16.0,215000.0
55.0,1,5,27,18.0,210000.0
43.0,1,3,6,18.0,170000.0
44.0,0,4,10,15.0,152000.0
37.0,0,4,15,12.0,125000.0
40.0,0,1,7,16.0,215000.0
36.0,0,4,24,14.0,141090.0
35.0,0,4,14,11.0,160000.0
29.0,0,0,26,4.0,140000.0
28.0,0,1,12,3.0,65000.0
50.0,1,5,3,23.0,225000.0
36.0,0,4,28,7.0,85000.0
25.0,0,4,26,2.0,60000.0
31.0,1,0,2,9.0,190000.0
45.0,1,5,3,19.0,190000.0
28.0,0,0,26,5.0,160000.0
36.0,1,1,27,8.0,135000.0
28.0,0,5,6,6.0,105000.0
30.0,0,1,13,5.0,95000.0
31.0,1,0,2,9.0,195000.0
24.0,0,1,25,2.0,55000.0
32.0,1,1,16,6.0,90000.0
42.0,1,5,3,14.0,140000.0
26.0,1,2,11,1.0,26000.0
25.0,1,1,18,1.0,55000.0
42.0,0,4,5,12.0,120000.0
30.0,1,4,7,7.0,120000.0
30.0,0,0,2,5.0,145000.0
31.0,0,0,26,6.0,155000.0
26.0,1,1,22,5.0,85000.0
47.0,1,5,22,17.0,170000.0
37.0,1,1,16,10.0,113000.0
33.0,0,4,2,8.0,100000.0
27.0,1,1,26,3.0,80000.0
30.0,0,1,13,4.0,58000.0
42.0,0,4,5,12.0,120000.0
38.0,1,4,24,10.0,155000.0
45.0,1,4,15,20.0,204000.0
38.0,0,4,15,10.0,110000.0
23.0,1,1,26,1.0,60000.0
41.0,1,1,1,12.0,120000.0
37.0,1,1,18,12.0,150000.0
48.0,1,5,4,18.0,210000.0
31.0,0,4,9,6.0,101186.0
27.0,1,1,17,3.0,60000.0
29.0,1,0,26,4.0,140000.0
24.0,1,2,21,1.0,35000.0
31.0,0,5,3,8.0,140000.0
30.0,0,1,7,4.0,55000.0
45.0,1,5,23,16.0,185000.0
54.0,0,5,27,32.0,191510.0
24.0,1,0,2,1.0,90000.0
28.0,0,1,12,3.0,60000.0
28.0,1,1,26,4.0,75000.0
29.0,0,2,11,1.0,30000.0
26.0,1,1,17,2.0,50000.0
40.0,0,5,24,12.0,160000.0
54.0,1,5,27,17.0,195000.0
46.0,1,4,24,20.0,174938.0
28.0,0,4,15,7.0,110000.0
33.0,0,1,9,6.0,115000.0
30.0,0,5,3,7.0,185000.0
48.0,1,5,23,16.0,190000.0
40.0,0,4,13,12.0,122000.0
28.0,0,1,12,3.0,60000.0
44.0,0,4,10,15.0,152000.0
34.0,1,4,2,8.0,100000.0
31.0,1,0,2,9.0,195000.0
37.0,1,4,24,10.0,155000.0
44.0,1,4,23,11.0,170000.0
31.0,0,1,8,6.0,110000.0
44.0,1,4,23,11.0,170000.0
29.0,0,1,7,4.0,55000.0
29.0,1,0,26,4.0,140000.0
25.0,0,0,2,2.0,110000.0
31.0,0,5,3,8.0,140000.0
29.0,0,0,2,6.0,120000.0
43.0,0,4,10,14.0,146000.0
45.0,1,5,23,16.0,185000.0
33.0,1,5,3,8.0,190000.0
34.0,1,4,0,8.0,140000.0
32.0,0,5,3,9.0,195000.0
30.0,0,4,8,5.0,105000.0
48.0,1,5,4,18.0,210000.0
37.0,0,4,15,12.0,125000.0
39.0,0,1,7,16.0,200000.0
33.0,0,1,9,6.0,115000.0
26.0,1,1,22,5.0,85000.0
23.0,1,5,27,1.0,119836.0
35.0,0,4,9,11.0,151078.0
28.0,0,0,26,5.0,160000.0
32.0,1,0,26,8.0,190000.0
28.0,1,2,11,2.0,35000.0
44.0,1,5,3,17.0,168000.0
28.0,1,2,11,2.0,35000.0
31.0,0,4,7,8.0,120000.0
32.0,0,4,24,7.0,100000.0
38.0,1,1,8,11.0,136662.0
47.0,1,4,23,25.0,178859.0
27.0,1,0,26,4.0,160000.0
39.0,0,4,27,12.0,160000.0
29.0,0,5,9,5.0,98568.0
30.0,0,1,13,5.0,90000.0
25.0,0,0,2,2.0,90000.0
39.0,0,1,7,16.0,200000.0
43.0,0,4,10,14.0,146000.0
28.0,0,4,15,7.0,110000.0
34.0,1,5,19,12.0,170000.0
30.0,0,4,9,6.0,110707.0
27.0,0,1,25,3.0,61000.0
40.0,0,4,10,12.0,130000.0
32.0,0,4,18,5.0,100000.0
25.0,1,1,18,1.0,60000.0
27.0,1,1,26,3.0,80000.0
25.0,0,4,26,2.0,60000.0
31.0,1,1,9,6.0,115000.0
33.0,0,3,18,11.0,198000.0
35.0,0,4,2,9.0,120000.0
43.0,1,5,3,16.0,160000.0
26.0,1,0,2,3.0,130000.0
30.0,0,0,2,5.0,145000.0
42.0,1,5,24,14.0,170000.0
38.0,1,4,15,12.0,120000.0
27.0,1,1,17,2.0,55000.0
35.0,1,1,9,8.0,145000.0
29.0,0,4,0,3.0,90000.0
52.0,1,1,0,25.0,168287.0
32.0,0,4,24,7.0,100000.0
42.0,1,5,24,14.0,170000.0
39.0,0,4,15,10.0,110000.0
34.0,1,1,0,10.0,126520.0
31.0,1,4,23,6.0,125000.0
24.0,0,2,21,1.0,30000.0
29.0,1,1,12,4.0,70000.0
33.0,0,4,15,9.0,135000.0
41.0,1,5,23,13.0,185000.0
40.0,1,5,3,15.0,150000.0
38.0,1,1,18,13.0,160000.0
31.0,0,1,13,4.0,65000.0
29.0,1,1,21,2.0,45000.0
49.0,0,5,22,20.0,200000.0
35.0,0,5,19,12.0,175000.0
29.0,0,5,3,5.0,100000.0
32.0,1,1,18,7.0,120000.0
24.0,1,5,27,1.0,106132.0
25.0,1,2,11,1.0,30000.0
29.0,1,1,12,4.0,75000.0
38.0,1,1,8,11.0,136662.0
34.0,1,5,19,12.0,170000.0
36.0,1,1,27,8.0,135000.0
32.0,1,0,26,8.0,190000.0
27.0,0,1,9,4.0,73895.0
29.0,0,1,25,5.0,80000.0
26.0,1,1,26,1.0,52000.0
26.0,1,1,22,5.0,85000.0
42.0,1,4,18,14.0,180000.0
37.0,1,5,5,11.0,115000.0
30.0,1,1,26,5.0,75000.0
48.0,1,5,23,16.0,190000.0
57.0,0,5,27,33.0,191790.0
35.0,0,4,13,8.0,85000.0
47.0,1,5,27,15.0,180000.0
37.0,0,4,3,11.0,160000.0
42.0,0,4,9,14.0,163978.0
32.0,1,1,18,7.0,120000.0
27.0,1,1,17,2.0,55000.0
50.0,0,1,23,25.0,177862.0
36.0,0,5,20,12.0,170000.0
30.0,1,4,9,5.0,105000.0
50.0,0,1,23,25.0,177862.0
34.0,1,5,6,12.0,170000.0
30.0,1,2,23,11.0,103947.0
46.0,0,1,0,19.0,150248.0
36.0,1,5,20,13.0,180000.0
27.0,1,1,17,3.0,60000.0
26.0,0,0,2,3.0,130000.0
24.0,1,5,27,1.0,106686.0
32.0,1,1,18,7.0,120000.0
25.0,1,1,26,1.0,60000.0
45.0,1,5,19,16.0,190000.0
27.0,0,1,25,3.0,61000.0
28.0,0,3,3,6.0,150000.0
42.0,1,4,9,19.0,176643.0
37.0,1,5,18,14.0,195000.0
26.0,0,4,0,3.0,90000.0
27.0,1,1,26,3.0,80000.0
39.0,0,1,7,16.0,200000.0
27.0,0,1,26,3.0,70000.0
27.0,1,1,8,2.0,70000.0
29.0,0,2,11,1.0,25000.0
40.0,0,4,10,11.0,120000.0
41.0,0,4,13,13.0,131000.0
48.0,1,5,23,16.0,190000.0
49.0,0,5,22,20.0,200000.0
33.0,1,5,3,8.0,190000.0
35.0,0,0,18,12.0,190000.0
24.0,0,1,0,1.0,61095.0
28.0,0,0,26,5.0,160000.0
31.0,1,4,23,6.0,125000.0
31.0,0,2,21,2.0,40000.0
49.0,0,5,27,22.0,178684.0
34.0,1,5,19,11.0,170000.0
34.0,1,3,18,12.0,196000.0
43.0,0,5,23,13.0,180000.0
28.0,0,4,15,7.0,110000.0
25.0,0,3,2,1.0,100000.0
49.0,1,5,27,15.0,185000.0
56.0,1,5,27,17.0,195000.0
33.0,0,4,23,10.0,113334.0
28.0,1,1,26,4.0,75000.0
45.0,1,1,16,19.0,174000.0
32.0,1,1,18,7.0,120000.0
48.0,1,5,4,18.0,210000.0
28.0,0,0,26,5.0,150000.0
41.0,1,4,23,15.0,143705.0
39.0,0,4,24,11.0,160000.0
44.0,1,5,27,19.0,172955.0
26.0,1,1,17,2.0,55000.0
31.0,1,4,9,8.0,120288.0
30.0,1,1,26,4.0,65000.0
37.0,1,4,14,14.0,190000.0
48.0,0,5,22,19.0,190000.0
52.0,1,5,27,18.0,200000.0
46.0,1,5,23,15.0,180000.0
28.0,0,1,8,2.0,65000.0
42.0,1,5,3,14.0,140000.0
27.0,0,4,0,2.0,70000.0
27.0,1,5,3,2.0,115000.0
25.0,0,4,26,2.0,60000.0
40.0,0,4,10,11.0,120000.0
37.0,1,1,2,11.0,160000.0
23.0,1,1,8,1.0,55000.0
27.0,0,4,1,4.0,80000.0
38.0,1,1,16,11.0,119000.0
30.0,1,4,28,4.0,65000.0
28.0,0,1,8,2.0,55000.0
52.0,1,4,23,28.0,187120.0
38.0,1,5,3,12.0,130000.0
27.0,1,5,15,4.0,55000.0
50.0,1,5,27,17.0,195000.0
26.0,1,2,11,2.0,31000.0
33.0,1,1,8,6.0,110000.0
25.0,0,1,15,3.0,65000.0
32.0,0,4,7,8.0,120000.0
29.0,0,1,13,4.0,65000.0
27.0,0,5,15,4.0,55000.0
41.0,1,5,3,15.0,157000.0
28.0,0,1,12,3.0,65000.0
35.0,0,5,22,9.0,95000.0
30.0,1,0,2,5.0,160000.0
26.0,1,1,25,2.0,60000.0
26.0,1,1,17,2.0,55000.0
30.0,0,2,11,1.0,25000.0
25.0,1,2,11,1.0,30000.0
27.0,1,5,3,2.0,115000.0
29.0,0,3,3,6.0,150000.0
24.0,0,2,23,1.0,52731.0
46.0,1,4,24,21.0,174305.0
37.0,0,1,9,10.0,149217.0
26.0,0,4,8,3.0,73218.0
23.0,0,1,26,1.0,50000.0
46.0,0,5,27,21.0,174821.0
45.0,0,5,3,19.0,193000.0
25.0,0,0,2,2.0,90000.0
36.0,1,1,27,8.0,135000.0
60.0,0,5,27,34.0,188651.0
52.0,1,5,27,27.0,190596.0
38.0,0,4,15,10.0,110000.0
33.0,0,3,18,11.0,195000.0
33.0,0,1,10,6.0,75000.0
38.0,1,1,8,11.0,136062.0
24.0,1,0,2,2.0,100000.0
31.0,0,1,24,6.0,104378.0
54.0,0,5,27,32.0,191267.0
32.0,1,4,18,7.0,110000.0
27.0,1,0,26,4.0,140000.0
38.0,1,1,16,11.0,119000.0
46.0,1,5,27,14.0,180000.0
46.0,0,1,0,18.0,155795.0
26.0,1,0,2,3.0,130000.0
32.0,0,5,3,9.0,145000.0
41.0,0,4,10,13.0,140000.0
38.0,1,4,14,14.0,195000.0
29.0,0,1,13,4.0,65000.0
30.0,0,1,26,5.0,90000.0
28.0,1,1,8,2.0,70000.0
27.0,1,1,26,3.0,80000.0
26.0,0,0,2,3.0,130000.0
28.0,1,1,8,2.0,70000.0
45.0,1,5,3,18.0,180000.0
43.0,0,1,15,12.0,120000.0
24.0,1,0,2,1.0,90000.0
30.0,0,5,3,7.0,170000.0
24.0,1,2,11,1.0,25000.0
43.0,1,5,23,13.0,185000.0
35.0,1,1,0,8.0,140000.0
27.0,0,1,26,3.0,70000.0
27.0,0,4,9,3.0,100000.0
26.0,1,1,12,2.0,50000.0
37.0,1,1,2,11.0,160000.0
34.0,0,5,19,10.0,150000.0
41.0,0,5,4,16.0,200000.0
27.0,0,0,18,4.0,150000.0
41.0,0,5,4,16.0,200000.0
26.0,1,1,25,3.0,60000.0
53.0,1,5,27,25.0,181714.0
47.0,0,5,24,14.0,170000.0
36.0,0,5,20,13.0,185000.0
41.0,1,4,24,19.0,185000.0
34.0,1,1,16,8.0,104000.0
37.0,1,4,14,14.0,180000.0
33.0,0,3,18,11.0,195000.0
32.0,1,1,18,7.0,120000.0
36.0,0,5,20,12.0,160000.0
39.0,0,4,13,11.0,120000.0
44.0,0,5,5,13.0,135000.0
34.0,0,4,9,10.0,163398.0
27.0,1,1,25,3.0,60000.0
34.0,1,0,26,12.0,195000.0
30.0,1,1,26,5.0,75000.0
38.0,1,4,24,10.0,155000.0
37.0,1,4,14,14.0,180000.0
39.0,0,4,27,12.0,160000.0
29.0,0,3,3,6.0,150000.0
32.0,0,0,13,4.0,50000.0
44.0,0,4,24,11.0,170000.0
27.0,1,1,17,3.0,60000.0
34.0,1,1,16,8.0,104000.0
27.0,1,0,26,4.0,140000.0
26.0,1,4,8,3.0,73640.0
37.0,1,4,14,14.0,180000.0
27.0,0,1,25,3.0,61000.0
32.0,1,1,18,7.0,120000.0
41.0,0,5,4,16.0,200000.0
47.0,0,5,9,12.0,175000.0
31.0,1,5,3,7.0,110000.0
32.0,1,1,16,6.0,90000.0
32.0,1,1,18,7.0,120000.0
23.0,1,1,9,1.0,55000.0
23.0,0,1,26,1.0,50000.0
42.0,1,4,18,14.0,180000.0
40.0,0,5,5,13.0,125000.0
32.0,1,0,26,8.0,180000.0
36.0,0,4,9,8.0,140000.0
27.0,1,0,26,4.0,160000.0
27.0,1,1,25,3.0,60000.0
38.0,0,4,24,13.0,134858.0
44.0,0,4,10,15.0,152000.0
27.0,1,0,26,4.0,160000.0
26.0,1,1,22,5.0,85000.0
26.0,1,0,2,3.0,120000.0
32.0,1,4,0,6.0,130000.0
26.0,0,0,2,3.0,120000.0
29.0,0,4,24,6.0,132720.0
36.0,0,5,20,12.0,170000.0
42.0,1,4,27,13.0,170000.0
38.0,0,4,14,14.0,170000.0
24.0,0,1,0,1.0,60000.0
34.0,0,3,18,12.0,196000.0
43.0,1,5,23,13.0,185000.0
31.0,1,4,9,7.0,140000.0
31.0,0,1,13,4.0,65000.0
44.0,1,4,23,11.0,170000.0
55.0,1,5,27,18.0,210000.0
26.0,1,1,25,2.0,60000.0
32.0,0,4,9,6.0,115000.0
36.0,0,5,15,9.0,95000.0
25.0,0,4,26,2.0,60000.0
34.0,1,4,3,9.0,140000.0
31.0,1,4,24,7.0,140000.0
27.0,1,0,26,4.0,140000.0
37.0,1,1,2,11.0,160000.0
53.0,1,5,27,18.0,195000.0
29.0,1,1,17,3.0,60000.0
29.0,1,1,12,4.0,70000.0
29.0,0,1,8,4.0,90000.0
35.0,0,4,24,10.0,130355.0
27.0,0,0,26,4.0,140000.0
45.0,1,4,24,22.0,182506.0
44.0,0,5,5,13.0,135000.0
30.0,0,1,13,5.0,90000.0
31.0,0,1,26,5.0,74000.0
33.0,0,1,10,8.0,95000.0
29.0,0,1,8,4.0,90000.0
45.0,1,5,3,19.0,190000.0
25.0,1,2,21,1.0,35000.0
45.0,1,5,23,16.0,185000.0
30.0,0,4,8,5.0,105000.0
34.0,0,1,10,6.0,75000.0
34.0,1,4,2,8.0,100000.0
35.0,0,4,13,8.0,85000.0
29.0,0,1,7,4.0,55000.0
29.0,0,1,28,3.0,60000.0
30.0,0,2,11,1.0,25000.0
37.0,1,4,24,9.0,150000.0
47.0,1,5,27,21.0,174985.0
39.0,0,4,15,11.0,120000.0
23.0,0,1,26,1.0,50000.0
27.0,0,4,1,4.0,80000.0
30.0,0,5,3,6.0,100000.0
33.0,0,3,18,11.0,198000.0
48.0,0,5,22,17.0,170000.0
41.0,1,4,27,14.0,180000.0
27.0,1,1,17,2.0,55000.0
44.0,0,5,5,13.0,135000.0
34.0,0,3,18,12.0,196000.0
40.0,0,4,10,11.0,120000.0
58.0,1,5,27,17.0,200000.0
45.0,1,5,3,19.0,190000.0
48.0,1,5,23,16.0,190000.0
40.0,0,4,10,12.0,130000.0
42.0,0,4,15,16.0,137000.0
45.0,1,5,27,16.0,185000.0
40.0,1,4,27,17.0,151670.0
33.0,1,4,9,6.0,130000.0
33.0,0,1,15,9.0,140000.0
32.0,0,1,6,8.0,80000.0
28.0,0,2,11,1.0,30000.0
47.0,1,5,24,15.0,180000.0
55.0,1,5,27,18.0,210000.0
41.0,1,1,26,11.0,185000.0
38.0,1,4,14,14.0,195000.0
33.0,0,4,15,9.0,135000.0
31.0,0,0,26,6.0,155000.0
34.0,1,4,0,8.0,140000.0
35.0,0,5,15,8.0,80000.0
39.0,0,4,27,12.0,160000.0
27.0,1,1,25,3.0,60000.0
25.0,0,0,2,2.0,110000.0
35.0,0,4,15,10.0,110000.0
24.0,1,0,2,1.0,90000.0
49.0,0,5,27,22.0,178684.0
43.0,1,4,9,20.0,167924.0
29.0,0,3,3,6.0,180000.0
30.0,1,1,0,5.0,100000.0
39.0,0,4,15,10.0,110000.0
49.0,0,3,6,21.0,180000.0
26.0,1,1,25,2.0,60000.0
26.0,1,2,11,2.0,31000.0
34.0,1,4,3,9.0,140000.0
44.0,1,5,3,16.0,160000.0
27.0,1,2,11,2.0,35000.0
27.0,1,1,0,3.0,80000.0
40.0,0,1,7,16.0,215000.0
28.0,0,0,26,5.0,160000.0
37.0,1,5,5,11.0,115000.0
25.0,1,1,18,1.0,60000.0
57.0,1,5,27,16.0,195000.0
27.0,0,4,1,4.0,80000.0
27.0,1,5,15,4.0,55000.0
36.0,0,4,28,7.0,85000.0
43.0,1,5,23,15.0,180000.0
39.0,0,4,13,11.0,120000.0
25.0,1,0,2,2.0,110000.0
25.0,1,1,18,1.0,60000.0
25.0,0,3,2,1.0,100000.0
34.0,1,5,6,12.0,170000.0
42.0,1,1,1,13.0,130000.0
28.0,1,5,15,4.0,55000.0
31.0,0,2,7,4.0,60000.0
28.0,1,3,18,3.0,130000.0
34.0,1,4,0,8.0,140000.0
30.0,1,4,8,8.0,107895.0
26.0,1,1,17,2.0,55000.0
29.0,0,0,2,7.0,130000.0
31.0,0,5,3,8.0,140000.0
26.0,0,4,8,1.0,55000.0
33.0,0,3,18,11.0,198000.0
32.0,1,0,26,8.0,190000.0
50.0,1,5,27,16.0,190000.0
48.0,1,5,4,18.0,210000.0
27.0,1,1,25,1.0,50000.0
45.0,1,4,15,13.0,130000.0
29.0,0,1,8,4.0,90000.0
30.0,1,0,2,5.0,160000.0
43.0,0,1,1,12.0,120000.0
34.0,1,0,18,9.0,185000.0
40.0,0,1,7,16.0,215000.0
52.0,0,5,27,29.0,194778.0
34.0,0,1,10,9.0,99000.0
32.0,0,4,9,6.0,115000.0
41.0,1,5,23,13.0,185000.0
31.0,0,0,13,6.0,55000.0
45.0,1,5,23,16.0,185000.0
48.0,1,5,4,18.0,210000.0
43.0,0,5,23,14.0,190000.0
41.0,0,4,10,13.0,140000.0
28.0,0,1,23,3.0,70397.0
28.0,0,3,2,3.0,65000.0
28.0,0,0,26,5.0,160000.0
31.0,0,5,3,8.0,140000.0
29.0,0,3,3,6.0,180000.0
26.0,1,1,22,5.0,85000.0
42.0,0,4,9,14.0,163978.0
31.0,2,2,0,8.0,104127.0
54.0,1,5,27,17.0,195000.0
34.0,1,5,19,11.0,170000.0
31.0,1,0,2,9.0,195000.0
42.0,1,4,27,13.0,170000.0
43.0,1,5,23,13.0,185000.0
44.0,0,5,5,14.0,140000.0
39.0,0,4,15,12.0,150000.0
37.0,1,4,27,10.0,150000.0
47.0,0,3,6,20.0,180000.0
30.0,1,1,16,5.0,70000.0
50.0,1,5,3,23.0,225000.0
33.0,0,1,10,6.0,75000.0
30.0,0,0,2,5.0,145000.0
33.0,0,3,18,11.0,198000.0
28.0,1,5,15,4.0,55000.0
34.0,1,5,19,12.0,170000.0
29.0,1,0,26,6.0,175000.0
29.0,0,4,0,3.0,90000.0
28.0,0,1,8,2.0,65000.0
33.0,1,1,16,7.0,85000.0
24.0,0,1,25,2.0,55000.0
27.0,0,1,26,3.0,70000.0
24.0,1,0,2,1.0,90000.0
44.0,0,5,27,18.0,162454.0
25.0,1,2,11,2.0,30000.0
26.0,1,0,2,3.0,135000.0
51.0,0,4,1,19.0,190000.0
44.0,0,5,3,18.0,183000.0
36.0,0,4,28,7.0,85000.0
30.0,0,5,3,7.0,170000.0
26.0,1,0,2,3.0,130000.0
32.0,0,5,3,10.0,193000.0
30.0,0,1,26,5.0,90000.0
25.0,1,1,18,1.0,55000.0
36.0,1,4,24,8.0,140000.0
28.0,0,1,8,2.0,65000.0
29.0,0,3,3,6.0,180000.0
32.0,1,0,26,8.0,190000.0
28.0,0,1,12,3.0,60000.0
30.0,1,1,0,5.0,100000.0
32.0,0,4,9,6.0,115000.0
34.0,1,4,2,8.0,100000.0
30.0,0,5,3,7.0,185000.0
25.0,0,1,15,3.0,65000.0
27.0,1,1,26,3.0,80000.0
23.0,1,2,11,1.0,26000.0
29.0,1,1,26,4.0,70000.0
29.0,1,1,26,4.0,70000.0
30.0,0,5,3,7.0,170000.0
28.0,0,1,12,3.0,65000.0
34.0,1,5,19,11.0,170000.0
41.0,1,5,27,15.0,148727.0
35.0,0,4,2,9.0,120000.0
32.0,0,0,3,9.0,185000.0
34.0,1,5,19,11.0,170000.0
33.0,0,4,9,9.0,136986.0
26.0,1,0,2,3.0,130000.0
32.0,1,5,3,9.0,140000.0
30.0,0,5,3,7.0,185000.0
25.0,1,1,18,1.0,60000.0
58.0,1,5,27,17.0,200000.0
40.0,0,4,24,16.0,138032.0
46.0,0,1,0,18.0,155795.0
36.0,0,4,13,9.0,100000.0
26.0,1,0,2,3.0,130000.0
27.0,1,1,0,4.0,82683.0
43.0,1,4,9,17.0,155414.0
32.0,1,0,26,8.0,190000.0
44.0,1,5,3,16.0,160000.0
33.0,0,4,24,8.0,105000.0
27.0,1,0,26,4.0,140000.0
29.0,1,1,12,4.0,75000.0
35.0,0,4,2,9.0,120000.0
27.0,1,1,18,2.0,65000.0
34.0,1,4,2,8.0,100000.0
28.0,0,0,26,5.0,160000.0
29.0,0,3,3,6.0,180000.0
30.0,0,5,3,7.0,170000.0
27.0,1,1,26,3.0,80000.0
32.0,0,4,9,5.0,120000.0
34.0,0,4,5,9.0,95000.0
30.0,0,1,13,5.0,90000.0
32.0,0,4,9,6.0,115000.0
